,animal,session,trial,onset,first_lick_in,last_lick_out,water_valve_on,outcome,licks,running_speed,time_0,sound_num,reward,go_nogo,licks_out,quality,water_valve_amt,choice,running_time
141,JUV011,211215,142,1245.638684,1245.8550169999999,1247.1750120000002,1245.857351,1245.857351,"[1245.8550169999999, 1245.9398499999998, 1246.038016, 1246.140516, 1246.250349, 1246.3315149999999, 1246.434515, 1246.5515139999998, 1246.6691799999999, 1246.7851799999999, 1246.8876799999998, 1247.0108460000001, 1247.153518]","[1.7156862745121293, 1.5087145969492455, 1.6013071895417983, 1.2908496732020618, 0.016339869281067898, 0.9545454545451388, 2.0642701525045632, 2.3638344226569403, 1.3461538461550704, 1.383442265794615, 1.4270152505440514, 1.4277777777777778, 1.5811965811980193, 1.764705882352186, 1.6452991453006416, 1.5758547008533779]",1663.447028,3,2,go,13,normal,2,2,"[1242.8859439999997, 1243.3959439999999, 1243.905944, 1244.4159440000003, 1244.9259439999996, 1245.4759439999998, 1245.985944, 1246.4959440000002, 1247.0159439999998, 1247.525944, 1248.0359440000002, 1248.5359440000002, 1249.0559439999997, 1249.565944, 1250.0859439999995, 1250.605944]"
142,JUV011,211215,143,1250.643998,,,,1253.6463210000002,[],"[1.4270152505440514, 1.4277777777777778, 1.5811965811980193, 1.764705882352186, 1.6452991453006416, 1.5758547008533779, 1.6013071895417983, 1.6277777777777778, 1.3301282051294148, 1.5740740740734005, 1.8833333333333333, 1.9978632478615708, 1.454248366015043, 1.688034188032771, 1.8434343434398304, 1.8425925925914755, 1.7122040072868936, 1.5631808278860413, 1.7483660130711471, 1.7156862745121293, 1.5740740740734005, 1.6230936819165165, 2.638888888891289, 1.9117647058815346, 1.5598290598277502, 1.1928104575158291, 1.5904139433572753, 1.6132478632465088, 1.5598290598277502, 1.8502824858752496, 1.6358024691378805, 1.6503267973849145, 1.3235294117641394, 1.2254901960779068, 1.2980769230781037, 1.7538126361648267, 2.0352564102582615, 2.3747276688442995, 2.0043572984740874, 1.301742919389421]",1663.447028,13,-1,go,0,missed,,-4,"[1248.0359440000002, 1248.5359440000002, 1249.0559439999997, 1249.565944, 1250.0859439999995, 1250.605944, 1251.1159440000001, 1251.6159440000001, 1252.1359439999997, 1252.6459439999999, 1253.1459439999999, 1253.6659440000003, 1254.1759439999996, 1254.695944, 1254.8059439999997, 1255.405944, 1256.0159439999998, 1256.525944, 1257.0359440000002, 1257.5459439999995, 1258.0559439999997, 1258.565944, 1259.0859439999995, 1259.5959439999997, 1260.1159440000001, 1260.6259440000003, 1261.1359439999997, 1261.655944, 1261.7859440000002, 1262.3759440000003, 1263.0059439999995, 1263.5159439999998, 1264.025944, 1264.5359440000002, 1265.0559439999997, 1265.565944, 1266.0859439999995, 1266.5959439999997, 1267.105944, 1267.6159440000001]"
143,JUV011,211215,144,1268.1187610000002,1268.332927,1268.5957589999998,,1268.332927,"[1268.332927, 1268.4459259999999, 1268.5597589999998]","[1.7538126361648267, 2.0352564102582615, 2.3747276688442995, 2.0043572984740874, 1.301742919389421, 1.3408119658131852, 1.7592592592585063, 1.688034188032771, 1.9398148148136387, 1.8951612903229142, 1.6933760683776085, 1.764705882352186, 1.5010683760697412, 1.8845315904131368, 1.9389978213499328, 1.9391025641043276, 1.655773420478594, 1.9825708060993692, 1.9008714596941756, 2.0969498910666404, 1.7200854700870345, 1.802832244007943, 1.987179487177819, 1.5879629629644072, 2.7248677248672526, 2.3093681917201447, 1.3888888888882944, 1.4797008547022006, 1.2055555555555555, 0.8653846153838889, 1.0947712418315492, 0.45751633986908524, 0.9531590413939276]",1663.447028,5,-1,nogo,3,normal,,-1,"[1265.565944, 1266.0859439999995, 1266.5959439999997, 1267.105944, 1267.6159440000001, 1268.1359439999997, 1268.6459439999999, 1268.775944, 1269.3759440000003, 1269.9959440000002, 1270.5159439999998, 1271.025944, 1271.5459439999995, 1272.0559439999997, 1272.565944, 1273.0859439999995, 1273.5959439999997, 1274.105944, 1274.6159440000001, 1275.1259440000003, 1275.6459439999999, 1276.155944, 1276.2859440000002, 1276.8859439999997, 1277.5159439999998, 1278.025944, 1278.5359440000002, 1279.0559439999997, 1279.5559439999997, 1280.0759440000002, 1280.5859439999995, 1281.0959439999997, 1281.605944]"
144,JUV011,211215,145,1282.089539,1282.2693709999999,1286.153856,1282.271538,1282.271538,"[1282.2693709999999, 1282.3623710000002, 1282.4637039999998, 1282.572873, 1282.6828769999997, 1282.764369, 1282.8678690000002, 1282.9715350000001, 1283.089535, 1283.2007009999998, 1283.317367, 1286.1255219999998]","[1.2055555555555555, 0.8653846153838889, 1.0947712418315492, 0.45751633986908524, 0.9531590413939276, 1.6132478632465088, 2.2766884531621274, 2.2431865828064526, 1.840958605666983, 1.4155982905971023, 1.7211328976027491, 2.004357298477662, 2.3202614379075035, 1.9934640522867284, 1.7467948717964605, 1.4215686274503718, 0.37581699346389147]",1663.447028,3,2,go,12,normal,2,2,"[1279.5559439999997, 1280.0759440000002, 1280.5859439999995, 1281.0959439999997, 1281.605944, 1282.1259440000003, 1282.6359439999997, 1283.1659440000003, 1283.6759439999996, 1284.195944, 1284.7059440000003, 1285.2159439999996, 1285.7259439999998, 1286.235944, 1286.7559439999995, 1287.2659439999998, 1287.775944]"
145,JUV011,211215,146,1288.155014,,,,1291.405335,[],"[2.004357298477662, 2.3202614379075035, 1.9934640522867284, 1.7467948717964605, 1.4215686274503718, 0.37581699346389147, 1.3888888888882944, 2.6797385620951353, 2.9807692307667284, 2.603485838778842, 2.162309368194652, 1.7810457516332245, 1.5849673202607595, 0.22435897435878602, 1.1873638344242672, 2.2275641025622326, 2.3989898989970397, 1.9350282485870933, 1.348566308243965, 0.8769063180824134]",1663.447028,7,0,nogo,0,normal,,0,"[1285.2159439999996, 1285.7259439999998, 1286.235944, 1286.7559439999995, 1287.2659439999998, 1287.775944, 1288.2859440000002, 1288.7959439999995, 1289.315944, 1289.8259440000002, 1290.3359439999995, 1290.8459439999997, 1291.355944, 1291.8759440000003, 1292.3859439999997, 1292.905944, 1293.0159439999998, 1293.605944, 1294.2259439999998, 1294.735944]"
146,JUV011,211215,147,1294.9726540000001,1296.6761529999999,1296.8084800000001,,1296.6761529999999,"[1296.6761529999999, 1296.787147]","[1.1873638344242672, 2.2275641025622326, 2.3989898989970397, 1.9350282485870933, 1.348566308243965, 0.8769063180824134, 1.5032679738555659, 2.2167755991315445, 2.200854700852853, 2.0261437908488062, 1.8681917211354295, 1.4743589743577368, 1.8246187363826614, 1.8681917211354295, 1.3555555555555556, 1.31808278867046, 1.969696969696318, 2.4945533769052504, 2.4412393162415365, 2.184095860565514, 1.8910256410240533, 1.8518518518543616, 2.0479302832235247, 2.39850427350226, 2.728758169938339, 2.522222222222222, 2.0085470085453223, 1.4833333333333334, 1.5651709401723637, 2.2657952069707075, 3.0555555555555554, 2.352941176469581, 2.163461538463506, 2.739651416120832, 2.8921568627438603, 2.767094017091694, 2.348484848491839, 2.561205273069048]",1663.447028,6,-1,nogo,2,normal,,-1,"[1292.3859439999997, 1292.905944, 1293.0159439999998, 1293.605944, 1294.2259439999998, 1294.735944, 1295.2459440000002, 1295.7559439999995, 1296.275944, 1296.7859440000002, 1297.2959439999995, 1297.815944, 1298.3259440000002, 1298.8359439999995, 1299.3359439999995, 1299.8459439999997, 1300.3959439999999, 1300.905944, 1301.4259439999996, 1301.9359439999998, 1302.4559440000003, 1302.9659439999996, 1303.4759439999998, 1303.9959440000002, 1304.5059439999995, 1305.0059439999995, 1305.525944, 1306.025944, 1306.5459439999995, 1307.0559439999997, 1307.5559439999997, 1308.065944, 1308.5859439999995, 1309.0959439999997, 1309.605944, 1310.1259440000003, 1310.235944, 1310.8259440000002]"
147,JUV011,211215,148,1311.4172549999998,1311.6214209999998,1312.7965829999998,1311.6235940000001,1311.6235940000001,"[1311.6214209999998, 1311.701254, 1311.7645870000001, 1311.79992, 1311.9025860000002, 1312.019753, 1312.1077529999998, 1312.2109179999998, 1312.3215930000001, 1312.439417, 1312.5497540000001, 1312.6669160000001, 1312.782416]","[2.163461538463506, 2.739651416120832, 2.8921568627438603, 2.767094017091694, 2.348484848491839, 2.561205273069048, 2.786738351254971, 2.4237472766874157, 1.546840958607761, 1.1873638344221498, 1.6503267973849145, 1.7919389978205837, 0.020576131687244186, 0.050505050505200835, -0.013888888888880468, 0.45855379188704576]",1663.447028,1,2,go,13,normal,2,2,"[1308.5859439999995, 1309.0959439999997, 1309.605944, 1310.1259440000003, 1310.235944, 1310.8259440000002, 1311.445944, 1311.9559440000003, 1312.4659439999996, 1312.9759439999998, 1313.485944, 1313.9959440000002, 1314.5359440000002, 1314.6459439999999, 1315.2459440000002, 1315.8759440000003]"
148,JUV011,211215,149,1316.0574029999998,,,,1319.307723,[],"[1.6503267973849145, 1.7919389978205837, 0.020576131687244186, 0.050505050505200835, -0.013888888888880468, 0.45855379188704576, 1.8002136752153126, 2.815904139432346, 2.2331154684086303, 0.4220085470089308, 0.24509803921558138, 1.5544871794885933, 1.6666666666659533, 1.5087145969492455, 0.7843137254898604, 0.7818930041152791, 1.546840958607761, 1.3725490196072556, 0.46840958605644445, 1.0294117647054417]",1663.447028,8,0,nogo,0,normal,,0,"[1313.485944, 1313.9959440000002, 1314.5359440000002, 1314.6459439999999, 1315.2459440000002, 1315.8759440000003, 1316.3959439999999, 1316.905944, 1317.4159440000003, 1317.9359439999998, 1318.445944, 1318.9659439999996, 1319.4759439999998, 1319.985944, 1320.4959440000002, 1321.0359440000002, 1321.5459439999995, 1322.0559439999997, 1322.565944, 1323.0759440000002]"
149,JUV011,211215,150,1323.472714,1323.6317060000001,1324.7105350000002,1323.6338729999998,1323.6338729999998,"[1323.6317060000001, 1323.7110389999998, 1323.8125380000001, 1323.9222049999998, 1324.032037, 1324.12037, 1324.2230369999997, 1324.3320359999998, 1324.441703, 1324.5585350000001, 1324.6747019999998]","[0.7843137254898604, 0.7818930041152791, 1.546840958607761, 1.3725490196072556, 0.46840958605644445, 1.0294117647054417, 1.8464052287606725, 1.5087145969492455, 1.3398692810451782, 1.4161220043566924, 1.3562091503262168, 0.8605664488029092, 1.655773420478594, 1.6025641025627573, 0.6808278867111623, 2.2385620915023097]",1663.447028,3,2,go,11,normal,2,2,"[1320.4959440000002, 1321.0359440000002, 1321.5459439999995, 1322.0559439999997, 1322.565944, 1323.0759440000002, 1323.5859439999995, 1324.0959439999997, 1324.605944, 1325.1159440000001, 1325.6259440000003, 1326.1359439999997, 1326.6459439999999, 1327.1659440000003, 1327.6759439999996, 1328.1859439999998]"
150,JUV011,211215,151,1328.5790189999998,1334.717162,1338.221814,,1331.8293399999998,"[1334.717162, 1334.948327, 1334.976994, 1335.19866, 1335.345831, 1335.471833, 1335.6613240000001, 1335.707324, 1335.991156, 1336.301822, 1336.5643209999998, 1337.0436519999998, 1337.6316499999998, 1337.64565, 1337.8454820000002, 1338.1644809999998]","[1.3562091503262168, 0.8605664488029092, 1.655773420478594, 1.6025641025627573, 0.6808278867111623, 2.2385620915023097, 3.114316239313625, 3.283333333333333, 1.9281045751660117, 0.9134615384607715, 1.4270152505440514, 1.1868686868722196, 1.38425925925842, 1.4571948998186328, 1.6013071895417983, 1.7755991285427115, 1.7973856209142633, 1.7307692307677778, 1.8888888888888888, 0.347222222222538, 0.03968253968244688, 0.0, 0.3993055555559187, 0.8333333333329767, 1.0947712418295967, 1.981837606839409, 2.0315904139424856, 1.4052287581693332, 0.4357298474943669, 0.8944444444444445]",1663.447028,8,0,nogo,16,normal,,-1,"[1325.6259440000003, 1326.1359439999997, 1326.6459439999999, 1327.1659440000003, 1327.6759439999996, 1328.1859439999998, 1328.7059440000003, 1329.2059440000003, 1329.7159439999996, 1330.235944, 1330.7459440000002, 1330.855944, 1331.4559440000003, 1332.065944, 1332.5759440000002, 1333.0859439999995, 1333.5959439999997, 1334.1159440000001, 1334.6159440000001, 1335.1359439999997, 1335.275944, 1335.8659440000001, 1336.5059439999995, 1337.0159439999998, 1337.525944, 1338.0459439999995, 1338.5559439999997, 1339.065944, 1339.5759440000002, 1340.0759440000002]"
